,Title,User_id,review/score
20475,One Hundred Years of Solitude,A3JSRMS7FO6EKQ,4.0
20478,One Hundred Years of Solitude,A11B61QBGHLQDN,2.0
20512,One Hundred Years of Solitude,A1DQZBHEU98PBT,3.0
20538,One Hundred Years of Solitude,AUM3YMZ0YRJE0,5.0
20542,One Hundred Years of Solitude,A3AYGXMH34R18Y,5.0
20550,One Hundred Years of Solitude,A2MAB5Q4XA209W,4.0
20552,One Hundred Years of Solitude,A3NUM3JIE6II0F,5.0
20562,One Hundred Years of Solitude,A2T6RWGHT3DIDH,5.0
20567,One Hundred Years of Solitude,AJAF1T6Q7XM94,3.0
20617,One Hundred Years of Solitude,A28WJUJF6D2ULA,3.0
20688,One Hundred Years of Solitude,A2BCIAH2TIYVQ9,4.0
20717,One Hundred Years of Solitude,AX54G5AL870Q8,5.0
20734,One Hundred Years of Solitude,A3QZCA4LTTVGAD,4.0
20743,One Hundred Years of Solitude,A1SWPW47KG9OM1,5.0
20752,One Hundred Years of Solitude,A3IJV6AMTGERQY,5.0
20755,One Hundred Years of Solitude,A2SHQJP6PNQTLD,5.0
20759,One Hundred Years of Solitude,A34BWLZ9HERHGM,3.0
20786,Men At Arms (Turtleback School & Library Binding Edition) (Discworld Novels),AMVC9WTXYKNJ1,5.0
20789,Men At Arms (Turtleback School & Library Binding Edition) (Discworld Novels),A912QKZ7UYI8L,5.0
20790,Men At Arms (Turtleback School & Library Binding Edition) (Discworld Novels),A3DXVYD2TQHWGD,5.0
20803,Men At Arms (Turtleback School & Library Binding Edition) (Discworld Novels),A2GBJQ9THOYDAJ,5.0
20816,Men At Arms (Turtleback School & Library Binding Edition) (Discworld Novels),A3Q80Q6YFP5W6Q,5.0
20826,Men At Arms (Turtleback School & Library Binding Edition) (Discworld Novels),A3DQWFWINN3V5A,5.0
20856,Men At Arms (Turtleback School & Library Binding Edition) (Discworld Novels),A13OFOB1394G31,5.0
20857,Men At Arms (Turtleback School & Library Binding Edition) (Discworld Novels),A3QVI57VT1VGRO,5.0
20858,Men At Arms (Turtleback School & Library Binding Edition) (Discworld Novels),AJDYDG7YZY9QL,5.0
20859,Men At Arms (Turtleback School & Library Binding Edition) (Discworld Novels),A1VQBHHXIKHIGS,5.0
20861,Men At Arms (Turtleback School & Library Binding Edition) (Discworld Novels),A2CR57GAJKNWVV,5.0
20862,Men At Arms (Turtleback School & Library Binding Edition) (Discworld Novels),A1V8NBMG0PDVK1,5.0
20864,Men At Arms (Turtleback School & Library Binding Edition) (Discworld Novels),A2BT578J4IZOK6,4.0
20865,Men At Arms (Turtleback School & Library Binding Edition) (Discworld Novels),A3KF4IP2MUS8QQ,5.0
20939,The Canterbury Tales,A30QQPDAPOCO3T,5.0
20943,The Canterbury Tales,A1X8VZWTOG8IS6,4.0
20950,The Canterbury Tales,A3RTMB76CJWY9U,4.0
20952,The Canterbury Tales,A2VE83MZF98ITY,5.0
20962,The Canterbury Tales,A1A7U9G3728LOU,3.0
20975,The Canterbury Tales,AKT8TGIT6VVZ5,5.0
20981,The Canterbury Tales,A2WETFLJM0D6R0,5.0
20993,The Canterbury Tales,A1BT745N4PMLMH,5.0
20994,The Canterbury Tales,A3USD3ANXP45UC,5.0
20995,The Canterbury Tales,A1U8DHSI18EEJ1,5.0
21018,The Canterbury Tales,A1F0O78HKGBRKO,5.0
21027,The Canterbury Tales,A25ACLV5KPB4W,4.0
21034,The Canterbury Tales,A3ICRSCWVEZPAK,5.0
21035,The Canterbury Tales,A3DF7LMEQOND63,5.0
21036,The Canterbury Tales,A232HUAELH5J6V,5.0
21055,The Canterbury Tales,A3C2ED485O47L,5.0
21056,The Canterbury Tales,A3JGOKYJPPARHO,5.0
21061,The Canterbury Tales,A1N1YEMTI9DJ86,5.0
21067,The Canterbury Tales,A3MQXFVZ9DCE8M,5.0
21071,The Canterbury Tales,A8F2AZWB20X1H,5.0
21073,The Canterbury Tales,A1LVZOK9F7K4CN,5.0
21075,The Canterbury Tales,A1K1JW1C5CUSUZ,5.0
21078,The Canterbury Tales,A14OJS0VWMOSWO,5.0
21080,The Canterbury Tales,AMKZHBOK7VMQR,5.0
22397,The Gregg Reference Manual,A1796BFN7L774T,5.0
23488,The American frugal housewife: Dedicated to those who are not ashamed of economy,A1K9IG5MP8RW75,5.0
23489,The American frugal housewife: Dedicated to those who are not ashamed of economy,A1MZB6UBKOVSK0,3.0
25177,THIRD SECRET: A Novel Of Suspense (H),A15Q7ABIU9O9YZ,2.0
25183,THIRD SECRET: A Novel Of Suspense (H),A3VO648HFK2LZD,4.0
25184,THIRD SECRET: A Novel Of Suspense (H),A1L43KWWR05PCS,5.0
25209,THIRD SECRET: A Novel Of Suspense (H),A2F6N60Z96CAJI,4.0
25215,THIRD SECRET: A Novel Of Suspense (H),A3VMCKYN22X0CO,4.0
25228,THIRD SECRET: A Novel Of Suspense (H),AG2IEP1MJQHFS,1.0
25243,THIRD SECRET: A Novel Of Suspense (H),A1RRV2KVA2AXLZ,3.0
25246,THIRD SECRET: A Novel Of Suspense (H),A1PKJUAQFGNLSX,4.0
25255,THIRD SECRET: A Novel Of Suspense (H),APRY1W9VFEFQ6,4.0
25270,THIRD SECRET: A Novel Of Suspense (H),A3PGGI7A6XCNF1,5.0
25272,THIRD SECRET: A Novel Of Suspense (H),A2000DWMMYNIYB,4.0
25274,THIRD SECRET: A Novel Of Suspense (H),A3GK9LT41X73NC,5.0
25278,THIRD SECRET: A Novel Of Suspense (H),A3V3MITG7EZ955,4.0
25296,THIRD SECRET: A Novel Of Suspense (H),A2J9UIAZ8IIUSO,4.0
25316,THIRD SECRET: A Novel Of Suspense (H),A2CVXUY1EYQGGA,2.0
25318,THIRD SECRET: A Novel Of Suspense (H),AFCEAIV5KHMJ5,4.0
25332,THIRD SECRET: A Novel Of Suspense (H),A2B1GZIRD6W646,3.0
25333,THIRD SECRET: A Novel Of Suspense (H),A3IJV6AMTGERQY,3.0
25336,THIRD SECRET: A Novel Of Suspense (H),A39AWL2FKWDFK6,4.0
25337,THIRD SECRET: A Novel Of Suspense (H),A39ABKRS1MKFTW,3.0
25338,THIRD SECRET: A Novel Of Suspense (H),A2M4R8R6SU049A,3.0
25360,THIRD SECRET: A Novel Of Suspense (H),AUEY946M1L939,3.0
25370,THIRD SECRET: A Novel Of Suspense (H),A2QTG1OWAWEFR4,4.0
25374,THIRD SECRET: A Novel Of Suspense (H),A3LZGLA88K0LA0,4.0
30432,Struts in Action: Building Web Applications with the Leading Java Framework,A3R19YKNL641X3,5.0
35177,"Mayor of Casterbridge, the",A3Q86MZSVUUAD8,5.0
35179,"Mayor of Casterbridge, the",A1DW700HEBQC4P,3.0
35181,"Mayor of Casterbridge, the",A324NNSMM9EFML,5.0
35182,"Mayor of Casterbridge, the",AMKZHBOK7VMQR,5.0
35183,"Mayor of Casterbridge, the",A23ZCJ9U3ZN0FK,4.0
35199,"Mayor of Casterbridge, the",A32VWSQ0FPZKZ3,1.0
35201,"Mayor of Casterbridge, the",A1NC9AGZOBI0M1,5.0
35208,"Mayor of Casterbridge, the",A3O2RCKAMSE9X7,5.0
35225,"Mayor of Casterbridge, the",A1EKTLUL24HDG8,5.0
35226,"Mayor of Casterbridge, the",A3TKGM2JJJC1I3,5.0
35228,"Mayor of Casterbridge, the",A1TKYAYESYHIA2,5.0
35235,"Mayor of Casterbridge, the",A1NT7ED5TATUAM,4.0
35252,"Mayor of Casterbridge, the",ARD5I31J12UU8,4.0
35253,"Mayor of Casterbridge, the",A3IKBHODOTYYHM,4.0
35254,"Mayor of Casterbridge, the",AHXAPVSHPJ6OJ,5.0
35255,"Mayor of Casterbridge, the",A1G37DFO8MQW0M,5.0
35256,"Mayor of Casterbridge, the",A1PKJUAQFGNLSX,5.0
35260,"Mayor of Casterbridge, the",A1ARA52HB238HT,4.0
35271,"Mayor of Casterbridge, the",A29NUB3P6YIWZG,3.0
35284,"Mayor of Casterbridge, the",A1JTG5X4VHJV27,3.0
35288,"Mayor of Casterbridge, the",A2XQMGE2YY88DC,4.0
35294,"Mayor of Casterbridge, the",A2SETXU4UY67C9,5.0
35296,"Mayor of Casterbridge, the",A3E8QNDC7CV44,5.0
35297,"Mayor of Casterbridge, the",A2KP20R2FWLEEU,4.0
35300,"Mayor of Casterbridge, the",A1D5RCOILPC9LX,4.0
35307,"Mayor of Casterbridge, the",A3BH49ZKESHDID,5.0
35518,Witch of Blackbird Pond (Bookwise Guide),A13G1TKIKHGV3F,2.0
35530,Witch of Blackbird Pond (Bookwise Guide),A32VWSQ0FPZKZ3,2.0
35602,Witch of Blackbird Pond (Bookwise Guide),A2F35SS0RKWSO2,4.0
35639,Witch of Blackbird Pond (Bookwise Guide),A2I6MHMAZZDCRX,5.0
35647,Witch of Blackbird Pond (Bookwise Guide),A2ZHH7AK83JB5G,5.0
35665,Witch of Blackbird Pond (Bookwise Guide),A3QZCA4LTTVGAD,5.0
35712,Witch of Blackbird Pond (Bookwise Guide),A2LJNVTOQTKEP0,5.0
35713,Witch of Blackbird Pond (Bookwise Guide),A3T7RT7MV1DGRU,5.0
35741,Witch of Blackbird Pond (Bookwise Guide),A3M174IC0VXOS2,5.0
35744,Witch of Blackbird Pond (Bookwise Guide),A1D2C0WDCSHUWZ,5.0
35821,Witch of Blackbird Pond (Bookwise Guide),A1DW4U1LQV0XW7,4.0
35890,Witch of Blackbird Pond (Bookwise Guide),AOR4GK6YKDZEX,5.0
35914,Witch of Blackbird Pond (Bookwise Guide),A1E2NA2F4RTQ9B,4.0
35957,Witch of Blackbird Pond (Bookwise Guide),A14OJS0VWMOSWO,5.0
36151,A Princess of Mars,A1D2C0WDCSHUWZ,4.0
36154,A Princess of Mars,ABON52D6MQ5T2,5.0
36173,A Princess of Mars,A1YWUPCT83WY48,3.0
36174,A Princess of Mars,A2NJO6YE954DBH,5.0
36175,A Princess of Mars,A1Y87E22UVYCE6,5.0
36190,A Princess of Mars,AN2WDDRGJTSML,4.0
36197,A Princess of Mars,A1IPM23IJ8Q3L4,4.0
36209,A Princess of Mars,A3NBL1TI2M3CW1,4.0
36246,A Princess of Mars,A20EEWWSFMZ1PN,5.0
36356,A Princess of Mars,A27SC4VWIQVMCK,5.0
36357,A Princess of Mars,A1CPJEZRLVKJOS,4.0
36361,A Princess of Mars,A1GARI2JT6EAWA,4.0
36368,A Princess of Mars,A3C2A3D2KG1F1A,4.0
36371,A Princess of Mars,A3S1YIQQW7AZO,3.0
36373,A Princess of Mars,A33N05GF31KN8N,3.0
36380,A Princess of Mars,AWLFVCT9128JV,4.0
36381,A Princess of Mars,A1X8VZWTOG8IS6,4.0
36385,A Princess of Mars,A3MQXFVZ9DCE8M,5.0
36392,A Princess of Mars,A37XGUQ1VH0XM6,5.0
36415,A Princess of Mars,A1JH5J1KQAUBMP,4.0
36432,A Princess of Mars,A1MC6BFHWY6WC3,5.0
36433,A Princess of Mars,A30KEXFT9SILL6,5.0
36440,A Princess of Mars,A2BS90J8VELL7D,4.0
36452,A Princess of Mars,A1X1CEGHTHMBL1,5.0
36491,A Princess of Mars,A3CTG6DK620Z0C,4.0
38001,Charms for the Easy Life,A2ODBHT4URXVXQ,4.0
38021,Charms for the Easy Life,ALJMYYRC6NB9T,5.0
38029,Charms for the Easy Life,A1BI8PUEHA5CHW,3.0
38060,Charms for the Easy Life,A30ZPSYOGFJXR6,4.0
38707,Gods and Kings (Chronicles of the Kings #1),AFVQZQ8PW0L,5.0
38783,Gods and Kings (Chronicles of the Kings #1),A2F3SXHT6RBV81,3.0
38784,Gods and Kings (Chronicles of the Kings #1),ARD5I31J12UU8,3.0
38859,Gods and Kings (Chronicles of the Kings #1),AN0XWUHSHRUG6,4.0
38928,Gods and Kings (Chronicles of the Kings #1),A1FT7QFKNHL9DT,5.0
40077,Resurrection Day,A1F3DFRPGVEUI8,4.0
40139,Resurrection Day,A1BHCE2409B5QF,4.0
40140,Resurrection Day,A2S166WSCFIFP5,3.0
40147,Resurrection Day,A2UIXU97JYCPZG,3.0
40148,Resurrection Day,A3R19YKNL641X3,3.0
40153,Resurrection Day,A2DSXA1E02C86D,3.0
40169,Resurrection Day,A1BI8PUEHA5CHW,3.0
40171,Resurrection Day,A2XRMQA6PJ5ZJ8,3.0
40179,Resurrection Day,AHHUNTFQGUGX8,4.0
42706,Autumn,AIO247KHD2O40,4.0
42722,Autumn,A2EDZH51XHFA9B,3.0
42763,Autumn,AFVQZQ8PW0L,4.0
43899,"Hyperspace: A Scientific Odyssey through Parallel Universes, Time Warps, and the Tenth Dimension",A2VP7JOT3K7PFM,5.0
43900,"Hyperspace: A Scientific Odyssey through Parallel Universes, Time Warps, and the Tenth Dimension",AXSH6O4OP5L4M,4.0
43905,"Hyperspace: A Scientific Odyssey through Parallel Universes, Time Warps, and the Tenth Dimension",A8F2AZWB20X1H,5.0
43909,"Hyperspace: A Scientific Odyssey through Parallel Universes, Time Warps, and the Tenth Dimension",A2D9IEFJGB483Q,3.0
43943,"Hyperspace: A Scientific Odyssey through Parallel Universes, Time Warps, and the Tenth Dimension",A126KX6FVI4T66,4.0
43993,"Hyperspace: A Scientific Odyssey through Parallel Universes, Time Warps, and the Tenth Dimension",A2BCIAH2TIYVQ9,4.0
44124,"Hyperspace: A Scientific Odyssey through Parallel Universes, Time Warps, and the Tenth Dimension",A359U0JFFZ0Q04,5.0
45380,The Bonfire of the Vanities,A1CYRTQ04LYI55,5.0
45384,The Bonfire of the Vanities,A3GAY5VH2LDFWK,4.0
45386,The Bonfire of the Vanities,A3CA3RWZYJDWXE,4.0
45387,The Bonfire of the Vanities,A28WJUJF6D2ULA,4.0
45392,The Bonfire of the Vanities,A2EWCVGOTTPFAZ,4.0
45393,The Bonfire of the Vanities,A3FJOQ23K5PQB8,5.0
45395,The Bonfire of the Vanities,A1NATT3PN24QWY,5.0
45415,The Bonfire of the Vanities,A39837HXPWMKSU,5.0
45417,The Bonfire of the Vanities,A2SHQJP6PNQTLD,5.0
45418,The Bonfire of the Vanities,A3NL83J9TWP6OM,5.0
45427,The Bonfire of the Vanities,A3OJFPKMCXKOM0,4.0
45428,The Bonfire of the Vanities,A3UPYGJKZ0XTU4,4.0
45431,The Bonfire of the Vanities,AIWDJ3S85O10Q,4.0
45433,The Bonfire of the Vanities,AUHG8KSHI529U,5.0
45437,The Bonfire of the Vanities,A25HYPL2XKQPZB,5.0
45438,The Bonfire of the Vanities,A1A58DW45TQZMX,4.0
45446,The Bonfire of the Vanities,AUGABW5AS2OXM,3.0
45448,The Bonfire of the Vanities,A3DF7LMEQOND63,4.0
45449,The Bonfire of the Vanities,AM66MDMCMTQZ3,5.0
45464,The Bonfire of the Vanities,A16W9E27VW9IND,5.0
45468,The Bonfire of the Vanities,ARH9IQEMFKR6M,3.0
45479,The Bonfire of the Vanities,A2H1W8V6R9TJ9E,5.0
45490,The Bonfire of the Vanities,A1NT7ED5TATUAM,5.0
45494,The Bonfire of the Vanities,A1EJPF2NSCMCAY,5.0
45568,The Bonfire of the Vanities,A9NFFAZF3LIB2,4.0
45584,The Bonfire of the Vanities,AI37YX1U4KB1L,5.0
52533,Family Honor - A Sunny Randall Novel,A25E44CFFC4B7T,4.0
52537,Family Honor - A Sunny Randall Novel,A2T6RWGHT3DIDH,5.0
52551,Family Honor - A Sunny Randall Novel,ATK1PI2HWROER,5.0
52576,Family Honor - A Sunny Randall Novel,A1K1JW1C5CUSUZ,5.0
52578,Family Honor - A Sunny Randall Novel,AHUT55E980RDR,5.0
52579,Family Honor - A Sunny Randall Novel,A3KCMEJTRQHNAP,4.0
52580,Family Honor - A Sunny Randall Novel,A34UTL4AVX80MK,4.0
52582,Family Honor - A Sunny Randall Novel,A3RP1I0SL7091Q,3.0
52584,Family Honor - A Sunny Randall Novel,A1S3C5OFU508P3,4.0
52614,Family Honor - A Sunny Randall Novel,A2EDZH51XHFA9B,2.0
52621,Family Honor - A Sunny Randall Novel,A3NR6YPZDDTR7W,4.0
52622,Family Honor - A Sunny Randall Novel,A11M98R135HMSY,3.0
52634,Family Honor - A Sunny Randall Novel,A39ABKRS1MKFTW,4.0
52637,Family Honor - A Sunny Randall Novel,ARH9IQEMFKR6M,3.0
52649,Family Honor - A Sunny Randall Novel,A3V6Z4RCDGRC44,3.0
53189,How to Write a Movie in 21 Days,A2CR57GAJKNWVV,5.0
53190,How to Write a Movie in 21 Days,ATTLUK81FJVJ3,5.0
54892,Do-Gooders: How Liberals Hurt Those They Claim to Help (and the Rest of Us) (Brilliance Audio on Compact Disc),A2V3P1XE33NYC3,5.0
54897,Do-Gooders: How Liberals Hurt Those They Claim to Help (and the Rest of Us) (Brilliance Audio on Compact Disc),A34PAZQ73SL163,5.0
54910,Do-Gooders: How Liberals Hurt Those They Claim to Help (and the Rest of Us) (Brilliance Audio on Compact Disc),A3N61N91YEIZ47,5.0
54915,Do-Gooders: How Liberals Hurt Those They Claim to Help (and the Rest of Us) (Brilliance Audio on Compact Disc),A3PWF2AQ5XYALW,2.0
54920,Do-Gooders: How Liberals Hurt Those They Claim to Help (and the Rest of Us) (Brilliance Audio on Compact Disc),A2F3SXHT6RBV81,3.0
54922,Do-Gooders: How Liberals Hurt Those They Claim to Help (and the Rest of Us) (Brilliance Audio on Compact Disc),AUHG8KSHI529U,5.0
54923,Do-Gooders: How Liberals Hurt Those They Claim to Help (and the Rest of Us) (Brilliance Audio on Compact Disc),A3O2RCKAMSE9X7,4.0
54925,Do-Gooders: How Liberals Hurt Those They Claim to Help (and the Rest of Us) (Brilliance Audio on Compact Disc),A18OBUSMXVE8R0,5.0
54928,Do-Gooders: How Liberals Hurt Those They Claim to Help (and the Rest of Us) (Brilliance Audio on Compact Disc),A2000DWMMYNIYB,5.0
54938,Do-Gooders: How Liberals Hurt Those They Claim to Help (and the Rest of Us) (Brilliance Audio on Compact Disc),A1VDI1GQKNVA7U,1.0
56639,Solitary Witch: The Ultimate Book of Shadows for the New Generation,A28WJUJF6D2ULA,2.0
57193,OUR FATHER ABRAHAM,A3H258X7JP0JW6,5.0
58484,The Line of Beauty: A Novel,A2N3YAM4K3ATM,3.0
58487,The Line of Beauty: A Novel,A3TCC7LJXJLUA8,3.0
58490,The Line of Beauty: A Novel,AYT4FJYVCHYLE,5.0
58497,The Line of Beauty: A Novel,A9I40WFF40R4,5.0
58515,The Line of Beauty: A Novel,A3C2ED485O47L,4.0
58517,The Line of Beauty: A Novel,A106016KSI0YQ,3.0
58534,The Line of Beauty: A Novel,A172JDGLV9FFX,4.0
58541,The Line of Beauty: A Novel,A13E0ARAXI6KJW,4.0
58542,The Line of Beauty: A Novel,A1A2YTFX2XC4O2,3.0
58544,The Line of Beauty: A Novel,A8IPQ1Q1O7YX5,5.0
58549,The Line of Beauty: A Novel,A1TPW86OHXTXFC,5.0
58550,The Line of Beauty: A Novel,AJQ1S39GZBKUG,5.0
58553,The Line of Beauty: A Novel,A1ARA52HB238HT,4.0
58556,The Line of Beauty: A Novel,A2VG0RY3EUWZKB,4.0
58558,The Line of Beauty: A Novel,AELSTEJJO90M7,3.0
58561,The Line of Beauty: A Novel,A1K1JW1C5CUSUZ,5.0
58563,The Line of Beauty: A Novel,A328S9RN3U5M68,5.0
58565,The Line of Beauty: A Novel,AK0K3UWJHGRVO,4.0
58597,The Line of Beauty: A Novel,AAIL33CYCT47J,3.0
58607,The Line of Beauty: A Novel,A1RMHZSWZ7ZEQO,3.0
58609,The Line of Beauty: A Novel,A34UTL4AVX80MK,5.0
58611,The Line of Beauty: A Novel,A2AYSFGUP5VTY3,5.0
58614,The Line of Beauty: A Novel,A3N4CDTH72ZVDS,3.0
58615,The Line of Beauty: A Novel,A1GSTCPM8NRZRV,5.0
58616,The Line of Beauty: A Novel,A370T7ZOJJ76I2,1.0
59836,Affluenza : The All-Consuming Epidemic,A3CH1KT8XQE8SA,3.0
59839,Affluenza : The All-Consuming Epidemic,A30ZPSYOGFJXR6,4.0
59848,Affluenza : The All-Consuming Epidemic,A1NATT3PN24QWY,5.0
59849,Affluenza : The All-Consuming Epidemic,A3KVT8TRSI44NU,5.0
59854,Affluenza : The All-Consuming Epidemic,A4H4KYSM2KQ85,3.0
59857,Affluenza : The All-Consuming Epidemic,A1LVMQ52YODRMO,3.0
59866,Affluenza : The All-Consuming Epidemic,A1QLUP86XSAK24,5.0
59873,Affluenza : The All-Consuming Epidemic,A2PN7Z2VTHICL8,3.0
59878,Affluenza : The All-Consuming Epidemic,A2000DWMMYNIYB,4.0
59905,Affluenza : The All-Consuming Epidemic,A3SN9EF7GTNEU2,5.0
62183,The witch of blackbird pond (A Dell yearling book),A3M174IC0VXOS2,5.0
62186,The witch of blackbird pond (A Dell yearling book),A1D2C0WDCSHUWZ,5.0
62200,The witch of blackbird pond (A Dell yearling book),A13G1TKIKHGV3F,2.0
62222,The witch of blackbird pond (A Dell yearling book),A32VWSQ0FPZKZ3,2.0
62354,The witch of blackbird pond (A Dell yearling book),A2LJNVTOQTKEP0,5.0
62355,The witch of blackbird pond (A Dell yearling book),A3T7RT7MV1DGRU,5.0
62382,The witch of blackbird pond (A Dell yearling book),AOR4GK6YKDZEX,5.0
62396,The witch of blackbird pond (A Dell yearling book),A1E2NA2F4RTQ9B,4.0
62462,The witch of blackbird pond (A Dell yearling book),A1DW4U1LQV0XW7,4.0
62505,The witch of blackbird pond (A Dell yearling book),A2F35SS0RKWSO2,4.0
62532,The witch of blackbird pond (A Dell yearling book),A2I6MHMAZZDCRX,5.0
62540,The witch of blackbird pond (A Dell yearling book),A2ZHH7AK83JB5G,5.0
62548,The witch of blackbird pond (A Dell yearling book),A3QZCA4LTTVGAD,5.0
62609,The witch of blackbird pond (A Dell yearling book),A14OJS0VWMOSWO,5.0
64106,Sams Letters To Jennifer,A1IIX764GG3WNZ,5.0
64110,Sams Letters To Jennifer,A2HM0BZWQRV1EF,5.0
64134,Sams Letters To Jennifer,A2E9Q3T876TQ6C,4.0
64188,Sams Letters To Jennifer,AW1D6P2T7TF4,4.0
64194,Sams Letters To Jennifer,A1GUWFBWRXTJG0,4.0
64197,Sams Letters To Jennifer,A23XK92HRNHYKJ,4.0
64220,Sams Letters To Jennifer,A2RPIGO3G4M6GN,2.0
64221,Sams Letters To Jennifer,A2VKWLCNZF4ZVB,5.0
64229,Sams Letters To Jennifer,A3T7RT7MV1DGRU,1.0
64238,Sams Letters To Jennifer,A3UJJGY799F76I,4.0
64244,Sams Letters To Jennifer,A1IOJE0W1NXOSE,3.0
64250,Sams Letters To Jennifer,A2VZP50FSYD6CO,3.0
64254,Sams Letters To Jennifer,A2EMP366TTS6E1,4.0
64272,Sams Letters To Jennifer,A1K9IG5MP8RW75,3.0
64276,Sams Letters To Jennifer,A3OJAWIMUKNHTP,4.0
64280,Sams Letters To Jennifer,AIO247KHD2O40,1.0
64286,Sams Letters To Jennifer,A3J0JTAMLWEWCS,1.0
64301,Sams Letters To Jennifer,A2F6N60Z96CAJI,4.0
64304,Sams Letters To Jennifer,AFVQZQ8PW0L,5.0
64313,Sams Letters To Jennifer,A18VICK1AMJS6B,3.0
66647,Dune,A1BA72K4VK1UN1,5.0
66648,Dune,ACIBQ6BQ6AWEV,5.0
66658,Dune,A16GAIJJE39T1S,5.0
66677,Dune,A1X8VZWTOG8IS6,5.0
66732,Dune,AYABUEJC2SEHQ,5.0
66744,Dune,A3OVBI2RNSUIJQ,1.0
66776,Dune,A3S1YIQQW7AZO,5.0
66778,Dune,ATN1SSKTJD8Z8,3.0
66784,Dune,A2IVCG4IILTY6O,1.0
66788,Dune,AEGR7IBHUM3R7,4.0
66796,Dune,A1IU7S4HCK1XK0,5.0
66805,Dune,A1OB5L3WMHJAD9,5.0
66809,Dune,A3UPYGJKZ0XTU4,5.0
66812,Dune,A3AK614GW0TEIQ,5.0
66828,Dune,A1V8NBMG0PDVK1,5.0
66863,Dune,A2NTJUI2DLZF4R,5.0
66906,Dune,A3F3B6HY9RJI04,5.0
66914,Dune,A2ITEMEL0DTX8A,5.0
66963,Dune,A2QO08DN1DTEWD,4.0
66966,Dune,AQZH7YTWQPOBE,4.0
66987,Dune,A2F3M93RRLFQNJ,5.0
67000,Dune,A1Z81GM85KH5XS,5.0
67004,Dune,A1CAA94EOP0J2S,5.0
67021,Dune,AMVC9WTXYKNJ1,3.0
67045,Dune,A4VH04TA14CPE,2.0
67068,Dune,A3UDYY6L2NH3JS,5.0
67073,Dune,A1MJMYLRTZ76ZX,5.0
67104,Dune,A2ATWKOFJXRRR1,4.0
67105,Dune,A3V6Z4RCDGRC44,5.0
67106,Dune,AHHUNTFQGUGX8,5.0
67173,Dune,A1ZNGCNKCHW11,3.0
67232,Dune,A1GPGBHBI6T2HJ,5.0
67328,Dune,A2Z9XBCYT3AHHU,3.0
67353,Dune,A3GAY5VH2LDFWK,4.0
67370,Dune,A1CIW2OEVAJRM2,4.0
67381,Dune,A1XNXHTPQRACRO,5.0
67393,Dune,A2UN4S3N7VYLEV,5.0
67397,Dune,A2D9IEFJGB483Q,5.0
67420,Dune,A341BG8RMH8QW,5.0
67453,Dune,A2W2E6BPPYZO0T,4.0
67466,Dune,A126KX6FVI4T66,3.0
67510,Dune,A1HJZL0WKCOTSF,3.0
67517,Dune,ABMX8XUNPR3LP,3.0
67548,Dune,A7IV7YXO42RIM,5.0
67566,Dune,A25ACLV5KPB4W,4.0
67567,Dune,A2XRMQA6PJ5ZJ8,5.0
67572,Dune,AW3VZ5O895LRK,5.0
67644,Dune,A37XGUQ1VH0XM6,5.0
67673,Dune,AZ8N5BS6476S8,5.0
67704,Dune,A3D6KZT0QG6UKB,5.0
67741,Dune,A395QKQZ15GP4F,5.0
67747,Dune,AOGE8PM6KED3O,2.0
67766,Dune,A55MRYPUAX4QU,5.0
67774,Dune,AEJ31WGHJ59C,3.0
67785,Dune,A4FX5YCJA630V,5.0
67807,Dune,AK7D1BHZOSOL1,3.0
67855,Dune,A3VVPESCRWZB3H,5.0
67877,Dune,AQCQ5F0OJXMG9,4.0
67885,Dune,AEE2GJR0VF6R7,4.0
67888,Dune,ABON52D6MQ5T2,5.0
67890,Dune,A1A7U9G3728LOU,4.0
67894,Dune,A1G0DH7UQ4ILS6,4.0
67941,Dune,A1CPJEZRLVKJOS,3.0
67950,Dune,AUM3YMZ0YRJE0,5.0
67965,Dune,A3QVAKVRAH657N,5.0
67983,Dune,A1I2O9Y3X3HXLS,5.0
67984,Dune,A1B9VX6MZ0MZ1T,5.0
67985,Dune,A1Y87E22UVYCE6,5.0
68006,Dune,A1RAUVCWYHTQI4,3.0
68016,Dune,A21Z8FUB9IZI2L,4.0
68028,Dune,A3M77GPST0EICR,3.0
68034,Dune,A3B086LGMBTXEI,4.0
68048,Dune,A1CYRTQ04LYI55,5.0
68049,Dune,A1PXH6NS60C8V5,5.0
68067,Dune,A370Z6I5GBWU44,5.0
68094,Dune,A3GA09FYFKL4EY,5.0
68110,Dune,A2NJO6YE954DBH,4.0
71019,A Connecticut Yankee in King Arthur's Court (Oxford World's Classics),A1DK5AZMXS1QA3,5.0
71020,A Connecticut Yankee in King Arthur's Court (Oxford World's Classics),A1H5E7O5BW2J13,2.0
71023,A Connecticut Yankee in King Arthur's Court (Oxford World's Classics),A17N23WXA7EAF,5.0
71025,A Connecticut Yankee in King Arthur's Court (Oxford World's Classics),A3IKBHODOTYYHM,3.0
71026,A Connecticut Yankee in King Arthur's Court (Oxford World's Classics),A1LMBM1N4EXS5W,4.0
71028,A Connecticut Yankee in King Arthur's Court (Oxford World's Classics),A356HRZZFCEGL1,4.0
71030,A Connecticut Yankee in King Arthur's Court (Oxford World's Classics),AMCAID3LTHKEC,4.0
71032,A Connecticut Yankee in King Arthur's Court (Oxford World's Classics),A3USD3ANXP45UC,5.0
